,Real price,DNN 1,DNN 2,DNN 3,DNN 4,DNN Ensemble,LEAR 56,LEAR 84,LEAR 1092,LEAR 1456,LEAR Ensemble
04/01/2017 07:00,30.43,32.07190704,31.14058113,31.53338242,31.10364342,31.4623785,33.4202,32.1239,33.5091,33.3746,33.10695
04/01/2017 08:00,31.3,33.50524902,31.72943497,31.54867554,31.86597824,32.16233444,34.0199,33.3941,34.0104,34.2061,33.907625
04/01/2017 09:00,31.81,33.17541122,31.93006897,31.47089005,32.46078491,32.25928879,31.7868,32.4498,33.4776,33.6751,32.847325
04/01/2017 10:00,31.95,32.51817703,31.70990562,31.64678001,32.75698471,32.15796185,32.9278,31.6073,33.0388,33.0558,32.657425
04/01/2017 11:00,32.16,32.48764038,31.53214455,31.75380516,32.7131424,32.12168312,32.6963,31.2898,32.8766,32.9455,32.45205
04/01/2017 12:00,32.05,32.24853134,31.14966965,31.37829781,32.92560577,31.92552614,32.6747,32.117,32.7582,32.8566,32.601625
04/01/2017 13:00,32.08,32.15120697,31.42458344,31.7377243,33.03799438,32.08787727,31.6647,32.2783,33.0719,32.8497,32.46615
04/01/2017 14:00,32.49,32.51828766,32.13205338,32.33791351,33.35746384,32.5864296,31.7738,33.2568,33.6112,33.4425,33.021075
04/01/2017 15:00,33.32,33.22839355,32.89496231,32.89004517,34.09347534,33.27671909,33.2588,32.8809,34.3416,34.1833,33.66615
04/01/2017 16:00,34.1,34.49983597,33.62025833,34.24310684,34.58872223,34.23798084,34.0188,34.3385,35.847,35.2726,34.869225
04/01/2017 17:00,34.5,35.90752792,34.26350021,35.34816742,34.38678741,34.97649574,34.2666,34.0182,36.4897,36.6176,35.348025
04/01/2017 18:00,33.8,34.99893951,33.88186646,34.49994278,33.97273636,34.33837128,33.387,32.0845,35.4487,35.046,33.99155
04/01/2017 19:00,32.8,33.06621933,32.89274216,33.03331757,33.20635986,33.04965973,32.2973,30.5992,33.8094,33.7351,32.61025
04/01/2017 20:00,32.11,31.89344406,32.14239883,31.97441101,32.49771118,32.12699127,31.4498,30.1501,32.3616,32.6531,31.65365
04/01/2017 21:00,31.72,31.17058372,31.67765617,31.31483841,31.89707947,31.51503944,30.41,30.0248,31.5582,31.761,30.9385
04/01/2017 22:00,31.36,30.61781693,31.02554131,31.01916885,31.33251381,30.99876022,29.2205,28.8827,30.718,30.6444,29.8664
04/01/2017 23:00,30.58,29.60151672,30.22517586,30.23496056,30.60033417,30.16549683,28.501,27.9008,29.8187,29.9142,29.033675
05/01/2017 00:00,30.47,30.58272552,30.70132446,29.52947044,28.79397011,29.90187263,30.1935,30.0074,30.1324,29.8948,30.057025
05/01/2017 01:00,30.18,30.31860161,30.21084023,29.17570305,27.86155701,29.39167547,29.575,29.4855,30.0979,29.3227,29.620275
05/01/2017 02:00,29.97,30.03903961,29.78787613,28.88510895,27.72873116,29.11018896,29.4489,29.1945,30.1529,29.4671,29.56585
05/01/2017 03:00,30.02,30.03881073,29.22922134,29.1360302,27.67747879,29.02038527,29.7771,29.2763,30.7163,29.8382,29.901975
05/01/2017 04:00,30.57,30.62119484,29.08926964,29.39337349,28.07146072,29.29382467,30.4913,30.2342,31.5249,30.8527,30.775775
05/01/2017 05:00,31.48,32.05830765,30.12781525,31.54525566,29.29113007,30.75562716,31.7727,31.5059,32.7317,32.5305,32.1352
05/01/2017 06:00,33.5,34.44655991,33.32200241,34.05718613,32.79634476,33.6555233,34.0796,33.1541,34.6921,34.1834,34.0273
05/01/2017 07:00,38.08,39.20222855,37.20466232,41.46289444,36.37513733,38.56123066,38.1164,37.415,38.4997,37.8769,37.977
05/01/2017 08:00,41.66,42.43404007,39.30861282,45.99700928,39.01278305,41.68811131,39.3914,38.595,40.5229,39.9347,39.611
05/01/2017 09:00,41.29,40.79788589,39.78191376,43.53549957,40.35720825,41.11812687,37.7843,36.9278,39.9576,39.0181,38.42195
05/01/2017 10:00,42.26,38.71774673,39.29415131,39.88387299,41.20291519,39.77467155,36.48,35.0875,38.8251,37.763,37.0389
05/01/2017 11:00,42.96,37.51887512,38.77845383,38.69184113,41.5405426,39.13242817,36.3305,35.8703,38.7764,37.7028,37.17
05/01/2017 12:00,42.37,37.24385452,38.27513885,38.76049423,41.63037109,38.97746468,36.118,37.2516,38.6163,37.5495,37.38385
05/01/2017 13:00,42.83,37.24794769,40.1402092,38.91122055,41.68022537,39.4949007,36.5015,36.3257,39.0441,37.2036,37.268725
05/01/2017 14:00,43.08,37.81982803,44.3723526,39.78599167,42.31033325,41.07212639,36.5383,36.5282,39.9126,38.2501,37.8073
05/01/2017 15:00,44.93,38.84957504,49.3237915,41.41533661,44.62900925,43.5544281,37.2624,38.6366,41.7464,39.5172,39.29065
05/01/2017 16:00,50.64,41.04037857,53.09136963,44.54043961,48.32820892,46.75009918,37.8492,39.1312,44.8052,41.984,40.9424
05/01/2017 17:00,50.41,44.10404968,54.01539612,49.06573105,50.65014267,49.45882988,38.8372,41.6285,47.3546,44.7217,43.1355
05/01/2017 18:00,48.11,42.45513916,49.42819977,45.08802795,49.85702896,46.70709896,37.1705,38.7238,45.0489,42.6148,40.8895
05/01/2017 19:00,45.75,37.81545639,43.23426437,38.88338089,46.6430397,41.64403534,35.0386,35.5784,40.1645,38.7964,37.394475
05/01/2017 20:00,42.01,35.13712692,39.72798157,35.73248672,41.68089294,38.06962204,34.0055,34.4833,37.4923,36.5204,35.625375
05/01/2017 21:00,37.84,34.18984222,37.68432617,34.65753555,38.26035309,36.19801426,33.5449,33.856,36.6019,35.6398,34.91065
05/01/2017 22:00,34.95,33.44137192,35.99879837,32.74549484,34.7781601,34.24095631,33.072,32.948,35.393,34.2118,33.9062
05/01/2017 23:00,33.32,32.10327911,34.6932373,31.41547394,32.28695297,32.62473583,31.0326,32.032,34.5453,33.68,32.822475
06/01/2017 00:00,33.19,33.24917603,33.74559021,33.08039856,33.27623367,33.33784962,33.262,33.1749,34.4742,34.0301,33.7353
06/01/2017 01:00,32.76,32.91013336,33.046875,32.58824539,33.08789444,32.90828705,33.291,32.5315,34.8729,33.9293,33.656175
06/01/2017 02:00,31.94,32.5811882,32.51478958,31.68964386,33.1015358,32.47178936,33.9215,32.4242,34.9488,34.2799,33.8936
06/01/2017 03:00,31.86,32.1672554,32.45279312,31.50970459,32.75216293,32.22047901,33.3763,32.694,35.1546,34.4194,33.911075
06/01/2017 04:00,31.79,32.32290268,33.11668777,31.98994446,33.58220291,32.75293446,33.5005,33.0806,35.3969,35.0072,34.2463
06/01/2017 05:00,31.57,32.91201019,36.76893234,33.63075638,36.52280045,34.95862484,34.3381,33.9878,35.7772,36.2775,35.09515
06/01/2017 06:00,32.55,34.41335678,45.20549011,37.28289795,41.9399147,39.71041489,36.693,36.9393,39.2775,39.8064,38.17905
06/01/2017 07:00,32.94,42.13834381,52.11458969,47.33942032,47.86651993,47.36471844,40.8783,43.4495,47.6664,48.6631,45.164325
06/01/2017 08:00,33.27,45.18705368,51.76825333,51.31953812,49.15097046,49.3564539,44.1545,47.5012,51.8304,51.7577,48.81095
06/01/2017 09:00,33.3,43.21632767,48.70413589,48.15788269,46.83426285,46.72815228,39.6594,43.9617,49.9815,50.0604,45.91575
06/01/2017 10:00,33.39,40.83298492,46.58470154,44.37091827,44.97457886,44.1907959,37.7476,41.4874,46.4654,46.2574,42.98945
06/01/2017 11:00,32.98,39.19526672,45.3743515,41.59443665,42.40035248,42.14110184,38.0249,40.4779,44.9663,45.2276,42.174175
06/01/2017 12:00,32.77,38.12241364,44.71279144,39.70329285,41.31464386,40.96328545,36.8443,40.4864,42.9989,42.8201,40.787425
06/01/2017 13:00,32.61,37.48142242,44.86443329,39.03030014,42.2668457,40.91075039,36.7964,39.2444,41.7907,41.2815,39.77825
06/01/2017 14:00,32.39,36.98657227,45.35582733,39.39984512,42.80799866,41.13756084,37.3483,39.572,41.4389,41.4975,39.964175
06/01/2017 15:00,32.58,38.03378296,47.10305786,39.31497192,43.65351868,42.02633286,37.553,38.366,43.7312,42.9489,40.649775
06/01/2017 16:00,32.76,40.22360229,48.06815338,41.05871964,45.80150604,43.78799534,38.1258,39.6752,46.0557,46.248,42.526175
06/01/2017 17:00,32.76,42.80251312,47.16864014,44.25699615,44.95335007,44.79537487,38.2693,40.1818,48.2559,48.1202,43.7068
06/01/2017 18:00,32.33,40.41863251,44.27419662,39.36468124,41.77902222,41.45913315,37.2443,38.4644,44.1878,44.1152,41.002925
06/01/2017 19:00,31.53,35.54146194,40.33462524,35.29217911,39.02718353,37.54886246,35.3952,36.662,38.7437,39.8349,37.65895
06/01/2017 20:00,30.95,32.89990616,36.4535675,33.05546951,36.10323334,34.62804413,34.3719,34.6521,35.9664,36.3832,35.3434
06/01/2017 21:00,30.43,32.09054565,34.26200485,32.79121017,34.26683426,33.35264874,33.5249,33.7833,33.7007,34.2674,33.819075
06/01/2017 22:00,29.78,31.68278885,31.93370056,31.80559731,32.35018539,31.94306803,32.324,32.6334,31.7486,32.2943,32.250075
06/01/2017 23:00,28.86,30.50733376,30.76822853,30.63716507,30.48887825,30.6004014,30.9385,31.2958,30.4818,30.9707,30.9217
07/01/2017 00:00,29.13,27.67553139,27.49578285,27.2390995,27.37519073,27.44640112,28.2723,28.5884,29.0056,29.0111,28.71935
07/01/2017 01:00,28.4,26.48750877,27.23889923,26.53399467,26.96399689,26.80609989,27.9455,28.2747,28.3209,28.3354,28.219125
07/01/2017 02:00,27.89,26.60806465,27.14663315,26.0786171,26.93414497,26.69186497,27.6717,28.1092,27.7916,27.9843,27.8892
07/01/2017 03:00,27.36,26.471138,27.32674026,25.83096886,26.84495354,26.61845016,27.8613,27.9189,27.5924,27.5221,27.723675
07/01/2017 04:00,27.7,26.02682686,27.05876541,25.87310028,26.96949196,26.48204613,28.0979,28.168,27.5491,27.2652,27.77005
07/01/2017 05:00,28.25,25.66438675,27.05240822,26.06818962,27.15045357,26.48385954,28.8567,28.9383,28.3281,27.9254,28.512125
07/01/2017 06:00,28.8,25.5398941,27.19996071,26.05920219,27.65573311,26.61369753,30.4256,30.2689,29.3256,28.9652,29.746325
07/01/2017 07:00,29.29,25.33274078,27.63949776,26.22060013,28.42634392,26.90479565,32.7817,31.3454,30.2781,30.0414,31.11165
07/01/2017 08:00,29.85,26.0372982,28.41757393,27.23340225,29.37685776,27.76628304,34.188,33.1718,31.5509,31.5256,32.609075
07/01/2017 09:00,30.41,27.48768997,29.32767677,28.18988991,30.11338806,28.77966118,33.5597,33.5172,32.1327,32.0218,32.80785
07/01/2017 10:00,30.77,28.40130424,29.91262245,28.6186142,30.64227676,29.39370441,33.5044,34.7476,31.9422,31.7399,32.983525
07/01/2017 11:00,30.94,28.61333847,29.95645142,29.11307526,30.88115692,29.64100552,33.5386,34.6263,32.0869,31.9971,33.062225
07/01/2017 12:00,30.86,28.61479759,29.63047409,28.74007797,30.90587997,29.47280741,33.6236,34.683,32.2727,32.3086,33.221975
07/01/2017 13:00,30.8,28.55155182,30.18692017,28.4899044,31.00486755,29.55831099,33.9191,34.4317,31.8273,32.4983,33.1691
07/01/2017 14:00,30.98,28.54878616,31.30591774,28.74157715,31.26369286,29.96499348,34.5842,34.0472,32.3394,32.8888,33.4649
07/01/2017 15:00,31.56,29.39802361,32.83864594,29.37694168,32.30040741,30.97850466,35.7815,35.2452,33.8744,34.3204,34.805375
07/01/2017 16:00,32.54,30.84541512,34.00666809,30.67971802,33.61185837,32.2859149,36.3091,37.3354,35.8675,35.7969,36.327225
07/01/2017 17:00,32.92,32.40814972,34.75348663,31.43842506,34.37504196,33.24377584,37.0724,38.2047,38.7003,37.5315,37.877225
07/01/2017 18:00,32.6,31.98796272,34.76114273,31.84984589,33.52248001,33.03035784,37.1086,37.6974,36.6016,36.1807,36.897075
07/01/2017 19:00,31.97,30.97767448,34.48171234,30.93330002,32.37799835,32.1926713,35.6004,35.7123,35.0146,34.3573,35.17115
07/01/2017 20:00,31.44,30.1236248,33.52070618,30.25117111,31.50887108,31.35109329,34.1366,34.5289,33.4899,32.8185,33.743475
07/01/2017 21:00,31.24,29.84279633,32.82229614,30.25630951,31.04926109,30.99266577,33.2554,33.4075,32.3195,32.0121,32.748625
07/01/2017 22:00,30.98,29.87756348,32.05282211,29.94194031,30.75505638,30.65684557,32.4396,32.1852,31.486,31.2608,31.8429
07/01/2017 23:00,30.5,29.18964767,31.45900536,29.04568863,30.19979286,29.97353363,31.3935,31.3836,30.5292,30.2488,30.888775
08/01/2017 00:00,30.62,30.43569374,29.43831062,29.44961548,30.2624836,29.89652586,30.1112,30.3768,30.833,30.7493,30.517575
08/01/2017 01:00,30.49,29.76266861,28.8503437,28.8678627,29.6805687,29.29036093,29.7194,30.0556,30.3717,30.2886,30.108825
08/01/2017 02:00,30.28,29.42699623,28.54754829,28.47599792,29.36765289,28.95454884,29.6147,29.8544,30.3496,30.0904,29.977275
08/01/2017 03:00,30.29,29.1817646,28.37187958,28.07379341,29.13242149,28.68996477,29.7776,30.1757,30.0325,30.001,29.9967
08/01/2017 04:00,30.46,29.01275253,28.69051933,27.90065002,28.96205711,28.64149475,29.812,30.1321,29.6441,29.776,29.84105
08/01/2017 05:00,30.54,29.2455349,29.15716362,28.58871078,29.10692406,29.02458334,30.7201,30.7062,29.7345,29.8003,30.240275
08/01/2017 06:00,30.63,29.61046219,29.38774681,29.36276054,29.34173965,29.4256773,31.2946,31.9392,29.8141,30.0786,30.781625
08/01/2017 07:00,30.38,31.46598434,29.44112587,30.68878365,29.90691376,30.3757019,32.7458,31.0762,31.284,31.3688,31.6187
08/01/2017 08:00,30.6,32.67909622,29.88149452,32.22351074,30.7989502,31.39576292,33.2788,34.3304,32.5493,32.7258,33.221075
08/01/2017 09:00,30.84,32.77008438,30.37887192,32.14370728,31.95259476,31.81131458,33.8632,35.3142,32.7803,32.5607,33.6296
08/01/2017 10:00,31.18,32.43101883,30.86503792,31.62958527,32.28075027,31.80159807,34.0244,35.5012,32.619,32.4715,33.654025
08/01/2017 11:00,30.91,31.79016876,31.27625656,31.24895477,31.91966629,31.5587616,34.1724,35.6583,33.1313,32.667,33.90725
08/01/2017 12:00,30.89,31.14123917,31.45895576,31.13205719,31.61053848,31.33569765,34.1294,35.5269,33.0702,32.6283,33.8387
08/01/2017 13:00,30.79,31.05889511,31.40915871,30.73168564,31.64368057,31.21085501,32.9801,34.0532,32.2262,32.569,32.957125
08/01/2017 14:00,30.75,31.14724922,31.68520355,30.74516106,32.14797974,31.43139839,33.6105,35.555,32.5138,32.789,33.617075
08/01/2017 15:00,30.85,31.46673965,32.42612839,30.85292625,32.96845627,31.92856264,35.0845,36.0865,33.2803,33.5193,34.49265
08/01/2017 16:00,31.16,32.66248703,33.28293228,31.88937378,33.31958771,32.7885952,36.4516,37.48,34.8661,33.9691,35.6917
08/01/2017 17:00,31.38,34.39366913,33.31731796,32.97737122,33.79867172,33.62175751,36.9995,38.5258,35.155,34.5804,36.315175
08/01/2017 18:00,31.11,34.41348267,32.75350189,32.5500145,33.46888351,33.29647064,36.1729,37.8791,34.3084,34.2769,35.659325
08/01/2017 19:00,30.92,32.20503235,31.53883553,31.13077354,32.51641464,31.84776402,35.1713,36.3024,33.4942,33.6451,34.65325
08/01/2017 20:00,30.69,30.88087273,30.86593437,30.52762794,31.91880417,31.0483098,34.1989,34.6612,32.5024,32.3745,33.43425
08/01/2017 21:00,30.8,30.38656425,30.35901451,30.24148178,31.22551727,30.55314445,33.592,33.965,31.6536,31.442,32.66315
08/01/2017 22:00,30.3,29.98120499,29.6774807,29.86846161,30.49283028,30.00499439,32.8766,32.9196,31.0257,30.9439,31.94145
08/01/2017 23:00,29.72,29.38820267,28.87636757,29.10424232,29.99802399,29.34170914,31.7236,31.9689,30.064,30.0467,30.9508
09/01/2017 00:00,29.37,29.26518822,28.81549263,28.47512627,29.41303253,28.99220991,28.8023,29.0483,29.5715,29.7593,29.29535
09/01/2017 01:00,28.94,28.82939339,28.24923515,28.24976158,28.99408722,28.58061934,28.5357,28.6242,28.8002,29.2608,28.805225
09/01/2017 02:00,28.81,28.5009861,28.05456543,27.8917675,28.9191227,28.34161043,28.3776,28.4101,28.5404,28.9546,28.570675
09/01/2017 03:00,28.98,28.48860168,27.93940353,27.60298729,29.13598633,28.29174471,28.5973,28.4631,28.0944,28.7541,28.477225
09/01/2017 04:00,29.52,28.95769882,28.51484871,28.23838615,29.63233757,28.83581781,29.2593,29.1441,29.0623,28.8214,29.071775
09/01/2017 05:00,30.23,29.67813492,29.26805878,29.03721237,30.43691444,29.60508013,30.3397,29.9423,30.3648,30.0675,30.178575
09/01/2017 06:00,30.76,30.78232574,30.24090195,30.09493637,31.78126144,30.72485638,31.3451,31.4215,31.3955,31.4477,31.40245
09/01/2017 07:00,32.26,31.92868614,30.99217796,32.30826569,33.11750793,32.08665943,33.1927,33.8819,32.7717,32.3448,33.047775
09/01/2017 08:00,33.01,32.45585632,31.52492714,33.13190079,33.34408188,32.61419153,32.5704,34.0305,33.4694,33.2637,33.3335
09/01/2017 09:00,32.81,31.82915497,31.79283524,32.27856445,32.84772491,32.18706989,33.187,33.2833,32.7131,32.6015,32.946225
09/01/2017 10:00,32.71,31.77355003,31.54139519,31.79629898,32.58097076,31.92305374,32.929,32.3375,32.2684,32.284,32.454725
09/01/2017 11:00,32.19,31.38396835,31.05727959,31.17771339,32.3069191,31.48147011,32.7058,32.2217,31.7928,31.8231,32.13585
09/01/2017 12:00,31.96,31.07797241,30.7436924,30.85594368,32.3323822,31.25249767,31.9456,32.4811,31.6482,31.4729,31.88695
09/01/2017 13:00,31.78,30.90216827,30.53191376,30.5886631,32.33977509,31.09063005,31.7429,32.7294,31.4032,31.577,31.863125
09/01/2017 14:00,31.61,30.97927475,30.5330658,30.65820313,32.02988815,31.05010796,31.8767,34.064,31.6114,31.602,32.288525
09/01/2017 15:00,31.91,30.93467522,30.83783913,30.98862457,32.1311264,31.22306633,33.8849,34.5482,32.1938,32.0422,33.167275
09/01/2017 16:00,32.03,31.25717545,31.12477493,30.85099792,32.25370789,31.37166405,34.3066,34.9498,32.3311,31.9872,33.393675
09/01/2017 17:00,31.95,31.58921242,30.91028595,31.49943733,32.11173248,31.52766705,34.3889,33.4522,32.3894,32.2238,33.113575
09/01/2017 18:00,31.47,31.4187603,30.35700798,30.97519302,31.47166634,31.05565691,33.4522,32.2276,31.1964,31.4021,32.069575
09/01/2017 19:00,30.84,30.6583252,29.47185516,30.04170799,31.04270935,30.30364943,30.5168,31.4834,30.3768,30.6923,30.767325
09/01/2017 20:00,30.33,30.08572388,28.74777412,29.45995712,30.4508419,29.68607426,31.5468,30.1992,29.827,30.0161,30.397275
09/01/2017 21:00,29.97,29.54331589,28.25138283,29.10591888,29.87153625,29.19303846,29.961,29.9635,29.4544,29.7287,29.7769
09/01/2017 22:00,29.49,28.92615128,28.0824604,28.56489944,29.14608383,28.67989874,29.3242,29.1832,28.8389,29.148,29.123575
09/01/2017 23:00,28.69,28.08779526,27.54251862,27.94942284,28.50670242,28.02160978,28.8574,26.7537,27.9207,28.234,27.94145
10/01/2017 00:00,26.95,27.98692131,29.24781799,27.83444786,27.52212143,28.14782715,27.6097,27.6827,27.9627,27.9811,27.80905
10/01/2017 01:00,26.22,27.44977951,28.86220551,27.47250175,27.33496666,27.77986336,27.2536,27.0772,27.1315,27.2877,27.1875
10/01/2017 02:00,26.25,27.16192436,28.41950417,27.05546188,27.23817635,27.46876669,27.3021,26.816,26.8105,26.8388,26.94185
10/01/2017 03:00,26.23,27.33572388,28.43191719,27.2118187,27.42871475,27.60204363,27.4908,27.0753,26.8294,26.8427,27.05955
10/01/2017 04:00,27.58,27.71625137,28.82151031,27.74845695,28.129076,28.10382366,28.2074,28.112,27.5671,27.5683,27.8637
10/01/2017 05:00,28.84,28.54673386,29.73086739,28.80317879,29.2075119,29.07207298,29.1262,29.2198,28.962,28.9211,29.057275
10/01/2017 06:00,29.84,29.98899269,30.90969849,29.83780861,30.56116676,30.32441664,30.9211,30.9941,30.2221,30.2945,30.60795
10/01/2017 07:00,31.08,31.35193253,32.03603363,30.85111237,31.3630085,31.40052176,33.3566,32.8067,31.7108,31.8705,32.43615
10/01/2017 08:00,31.35,31.78697777,32.58719635,31.51275063,31.82502174,31.92798662,34.228,34.6463,32.6336,32.7147,33.55565
10/01/2017 09:00,31.18,31.64346695,32.57504272,30.91936684,31.62784767,31.69143105,33.7278,33.575,32.4552,32.3538,33.02795
10/01/2017 10:00,31.08,31.4907341,32.14873123,31.22717857,31.49458885,31.59030819,33.258,33.3438,32.2642,32.142,32.752
10/01/2017 11:00,31.02,31.28697014,31.95908356,31.24096298,31.21966743,31.42667103,33.1871,33.2844,32.0744,31.9624,32.627075
10/01/2017 12:00,30.91,31.24725723,31.632761,30.87915611,31.05935669,31.20463276,33.3224,33.4504,31.8133,31.7348,32.580225
10/01/2017 13:00,30.92,31.07282448,31.63277054,30.86432838,30.96176338,31.1329217,33.4181,33.4861,31.82,31.6335,32.589425
10/01/2017 14:00,30.93,31.3128891,31.7470932,31.1575737,31.26338196,31.37023449,33.6003,34.5155,32.1343,31.9955,33.0614
10/01/2017 15:00,30.99,31.60460472,32.06130219,31.41700745,31.88188362,31.74119949,34.3171,34.6595,32.5038,32.3106,33.44775
10/01/2017 16:00,31.17,32.06863403,32.36793518,31.70252609,32.4744339,32.1533823,34.6106,35.0902,33.0796,32.889,33.91735
10/01/2017 17:00,31.2,32.62810898,32.44449615,32.35182953,32.42387009,32.46207619,35.0673,34.4201,33.8149,33.5538,34.214025
10/01/2017 18:00,30.97,32.17091751,32.07309723,31.59529305,31.9101696,31.93736935,33.8193,33.1718,32.7398,32.8484,33.144825
10/01/2017 19:00,30.38,31.29582787,31.45464325,30.98502541,31.16049004,31.22399664,32.3084,31.7111,31.8003,31.5859,31.851425
10/01/2017 20:00,29.68,30.45993042,31.16798019,30.24009895,30.55691147,30.60623026,31.7889,30.6216,30.8063,30.72,30.9842
10/01/2017 21:00,29.42,30.15193939,30.68593216,29.81817055,29.92586899,30.14547777,30.6709,30.1052,30.3128,30.2302,30.329775
10/01/2017 22:00,29.07,29.70765877,30.13290596,29.22716331,29.30156708,29.59232378,29.9838,29.3258,29.5983,29.5704,29.619575
10/01/2017 23:00,28,29.05624771,29.56560516,28.47443771,28.5848465,28.92028427,28.0842,28.4581,28.7082,28.7026,28.488275
11/01/2017 00:00,25.35,27.72976112,26.86774826,26.85477257,26.89864731,27.08773232,26.5563,26.5346,27.1559,27.2464,26.8733
11/01/2017 01:00,24.54,27.12006378,26.26529694,25.93670464,26.08167267,26.35093451,25.7884,25.7601,26.2916,26.4941,26.08355
11/01/2017 02:00,24.22,26.51434517,25.93185806,25.36614609,25.97567749,25.9470067,25.7417,25.337,25.7689,25.8446,25.67305
11/01/2017 03:00,24.23,26.18324471,25.80124283,25.09650421,26.06433678,25.78633213,26.1945,25.6913,25.5322,25.6964,25.7786
11/01/2017 04:00,24.68,26.51409721,26.272089,25.69684219,26.31921577,26.20056105,26.8487,26.4112,26.042,26.1533,26.3638
11/01/2017 05:00,25.84,27.60893822,27.17776108,26.80379105,27.10178375,27.17306852,27.4259,27.1292,27.5097,27.2068,27.3179
11/01/2017 06:00,28.01,28.5895195,28.50832939,28.07716751,27.87804985,28.26326656,28.9141,27.8687,28.4531,28.3005,28.3841
11/01/2017 07:00,28.99,29.80314445,29.71333694,28.88504791,28.5194664,29.23024893,30.2158,27.8428,28.8797,28.8747,28.95325
11/01/2017 08:00,29.17,30.12921524,29.99078178,28.84208679,29.11175728,29.51846027,30.753,28.8355,29.2414,29.3388,29.542175
11/01/2017 09:00,29.19,29.67733955,30.00303268,28.89975166,29.53458023,29.52867603,30.2099,28.2552,29.032,29.0581,29.1388
11/01/2017 10:00,29.23,29.73328209,29.55771446,28.84654236,29.37838173,29.37898016,30.3646,30.9494,29.253,29.3066,29.9684
11/01/2017 11:00,29.23,29.44913864,29.28107643,28.82253838,29.06292534,29.1539197,30.0333,28.3024,29.1719,29.348,29.2139
11/01/2017 12:00,29.24,29.27446365,29.41337204,28.67875862,28.86520767,29.0579505,30.5144,30.9199,29.3315,29.4645,30.057575
11/01/2017 13:00,29.17,29.4094944,29.46713829,28.70241547,28.68934631,29.06709862,28.904,30.9118,29.475,29.6079,29.724675
11/01/2017 14:00,29.2,29.42276573,29.68425751,28.71024132,28.84663391,29.16597462,29.3065,30.9683,29.5116,29.6467,29.858275
11/01/2017 15:00,29.27,29.65335655,30.07699013,28.80132866,29.17983246,29.42787695,29.1515,31.1559,29.5784,29.7877,29.918375
11/01/2017 16:00,29.47,30.05933952,30.30976105,29.25965691,29.6808548,29.82740307,30.4505,31.241,30.0107,30.1364,30.45965
11/01/2017 17:00,29.61,30.68324852,30.34871483,29.55043983,29.84457207,30.10674381,30.2966,29.6179,30.0429,30.4366,30.0985
11/01/2017 18:00,29.4,30.08226585,30.2577343,29.40325165,29.7716713,29.87873077,28.6419,28.8646,29.7084,29.9928,29.301925
11/01/2017 19:00,29.06,29.50916862,30.19462013,28.85847282,29.3067112,29.46724319,29.5916,26.34,29.4959,29.7256,28.788275
11/01/2017 20:00,28.54,28.60592651,29.73142242,28.13170433,28.93791199,28.85174131,28.2504,27.1796,29.187,29.2485,28.466375
11/01/2017 21:00,27.86,28.1849556,29.52520943,27.76968575,28.37659645,28.4641118,28.6504,27.2475,28.939,29.1848,28.505425
11/01/2017 22:00,26.64,27.85684586,28.6646328,27.32878494,27.68939209,27.88491392,27.8151,26.3043,28.5014,28.6078,27.80715
11/01/2017 23:00,25.04,26.86975861,27.8560791,26.12891579,26.80648232,26.91530895,25.98,25.4294,27.3272,27.4846,26.5553
12/01/2017 00:00,23.48,25.29943466,24.37283707,24.99596405,24.97346687,24.91042566,22.6389,22.9585,24.099,24.1521,23.462125
12/01/2017 01:00,23.18,24.33241844,23.8548336,24.04343796,24.37633324,24.15175581,22.8957,22.2168,23.2616,23.4215,22.9489
12/01/2017 02:00,23.16,23.67390251,23.80705643,23.56758308,24.09553146,23.78601837,22.6916,22.2615,22.8498,22.9309,22.68345
12/01/2017 03:00,23.2,23.41972351,24.1452961,23.40540695,24.2015152,23.79298544,23.309,22.4815,22.8027,23.0115,22.901175
12/01/2017 04:00,23.99,24.3224678,24.90374374,24.18429184,25.0926609,24.62579107,24.2486,23.7049,23.5603,23.7524,23.81655
12/01/2017 05:00,25.34,25.87209129,26.01061821,25.59711647,26.55780411,26.00940752,25.1719,26.134,25.3544,25.289,25.487325
12/01/2017 06:00,28.39,27.58156586,27.42464447,27.52340698,28.46153069,27.747787,28.0928,27.2582,27.5274,27.1964,27.5187
12/01/2017 07:00,29.5,29.18688965,28.45097923,28.83825874,29.8848362,29.09024096,29.608,28.9394,28.4647,28.5627,28.8937
12/01/2017 08:00,29.89,29.31988716,28.74853897,29.51108742,30.33127785,29.47769785,30.2372,30.0644,28.8852,29.2961,29.620725
12/01/2017 09:00,29.64,28.97530174,28.81424141,29.12132263,30.17997551,29.27271032,31.0818,30.9196,28.3237,28.7146,29.759925
12/01/2017 10:00,29.62,29.07764244,28.7933979,28.72846603,29.85161781,29.11278105,30.2233,30.3453,28.4475,29.0192,29.508825
12/01/2017 11:00,29.55,28.83818817,28.95034027,28.86385155,29.91415215,29.14163303,30.0228,30.139,28.4379,28.9916,29.397825
12/01/2017 12:00,29.51,28.69643784,28.98632431,28.84284592,29.9238987,29.11237669,30.4773,30.5908,28.4372,29.0891,29.6486
12/01/2017 13:00,29.52,28.88000298,29.12329102,29.02477646,29.79978752,29.20696449,30.4731,30.9649,28.5065,29.087,29.757875
12/01/2017 14:00,29.65,29.35689545,29.21597862,28.88653374,29.80826378,29.3169179,30.6515,31.2376,28.6145,29.0139,29.879375
