,Real price,DNN 1,DNN 2,DNN 3,DNN 4,DNN Ensemble,LEAR 56,LEAR 84,LEAR 1092,LEAR 1456,LEAR Ensemble
12/01/2015 06:00,33.98,37.2477684,36.45910645,36.81893921,39.5138092,37.50990582,31.8396,32.3098,36.3752,36.0952,34.15495
12/01/2015 07:00,45.51,48.88455582,49.11144257,48.05035782,52.51961517,49.64149284,41.7654,44.1516,49.4407,49.3952,46.188225
12/01/2015 08:00,48.06,50.27264404,52.78321457,50.29291153,56.45584869,52.45115471,45.6066,44.0865,49.2682,49.5674,47.132175
12/01/2015 09:00,46.2,50.53141022,51.28206253,49.42418671,54.96197128,51.54990768,46.2662,46.3635,47.5189,48.0852,47.05845
12/01/2015 10:00,45,47.77458191,49.22233582,49.24460602,52.79734421,49.75971699,42.9777,45.6085,46.3134,46.1401,45.259925
12/01/2015 11:00,45.38,47.23027039,48.01194,48.47516632,52.972229,49.17240143,41.9653,45.9222,45.4028,46.2415,44.88295
12/01/2015 12:00,42.49,48.02784348,46.00362396,46.24840927,52.16795731,48.1119585,42.9773,45.5557,46.8271,45.9569,45.32925
12/01/2015 13:00,41.53,44.36822128,44.44060135,43.31635284,47.9062233,45.00784969,40.4805,43.7075,44.873,44.7364,43.44935
12/01/2015 14:00,36.31,43.33556366,40.66718292,40.2648201,46.36648178,42.65851212,37.1643,41.3609,42.9089,42.391,40.956275
12/01/2015 15:00,32.37,40.91188049,37.67066956,37.7786026,42.36707687,39.68205738,37.4006,38.9218,39.5543,40.2765,39.0383
12/01/2015 16:00,33.53,43.17195511,37.84255981,37.54970932,40.4372139,39.75035954,41.2584,42.7687,41.2969,41.0483,41.593075
12/01/2015 17:00,41.31,50.13917542,45.86238098,43.04821014,47.71863174,46.69209957,47.043,50.1656,45.2255,47.4368,47.467725
12/01/2015 18:00,47.89,58.90376663,55.74435425,52.79571533,57.16396713,56.15195084,52.8229,54.549,54.2112,54.0359,53.90475
12/01/2015 19:00,48.42,57.66678619,56.71850204,54.64824677,55.82209396,56.21390724,50.5199,52.5369,54.1404,53.1427,52.584975
12/01/2015 20:00,41.89,48.79543686,46.69484329,46.3151207,48.02474213,47.45753574,45.048,45.0546,47.2193,47.771,46.273225
12/01/2015 21:00,35.24,42.36167145,40.27744675,38.67027664,42.46255112,40.94298649,37.6009,39.9354,40.2967,39.4128,39.31145
12/01/2015 22:00,37.44,44.19312286,41.07178497,40.95639801,42.08472443,42.07650757,42.9243,42.818,41.4742,39.3231,41.6349
12/01/2015 23:00,35,41.06324005,39.01464081,38.75593567,40.93115616,39.94124317,39.8416,41.2536,38.3656,36.8791,39.084975
13/01/2015 00:00,33.04,32.11188889,29.82122421,31.22535896,34.54077911,31.92481279,28.6657,29.8023,31.7839,31.4228,30.418675
13/01/2015 01:00,26.56,30.12644958,28.29060364,28.70241547,31.04690933,29.54159451,26.02,27.2176,29.058,28.6302,27.73145
13/01/2015 02:00,26.29,27.51607704,26.43158531,25.97352028,29.72388458,27.4112668,22.5425,25.6455,27.7438,26.9562,25.722
13/01/2015 03:00,17.44,22.58010674,22.87296104,20.94188309,26.11299896,23.12698746,19.5846,22.8452,21.8688,21.0955,21.348525
13/01/2015 04:00,11.26,21.56312943,21.61483574,19.57935524,24.88993263,21.91181326,17.7176,19.0934,19.4523,19.0177,18.82025
13/01/2015 05:00,22.29,26.8716507,25.74914742,24.77787971,29.99352837,26.84805155,23.9909,24.8244,25.1421,24.9183,24.718925
13/01/2015 06:00,33.78,36.6065712,35.32661438,34.73188782,39.4492569,36.52858257,33.2155,33.617,34.7428,35.0088,34.146025
13/01/2015 07:00,44.94,47.25635529,43.49956512,44.19070435,49.91422653,46.21521282,40.9434,42.6432,44.314,45.4353,43.333975
13/01/2015 08:00,49.04,48.40261841,46.47552872,46.39852142,52.74279404,48.50486565,44.9255,46.7063,48.1604,48.1691,46.990325
13/01/2015 09:00,49.64,48.72498322,46.59993744,45.36982346,50.71591187,47.85266399,44.3781,46.4868,46.7977,46.0693,45.932975
13/01/2015 10:00,48.1,47.5066452,43.3369751,43.07963562,49.65828323,45.89538479,41.9444,45.1407,44.0266,44.1845,43.82405
13/01/2015 11:00,46.95,46.2212944,42.77450562,42.45698166,48.62346649,45.01906204,40.6989,44.2603,43.1503,43.4684,42.894475
13/01/2015 12:00,46.04,45.93536758,41.79829025,41.10761261,47.40104675,44.0605793,37.7833,42.9526,42.5597,41.9631,41.314675
13/01/2015 13:00,43.38,42.8271904,39.03376389,39.79530716,44.7285881,41.59621239,36.177,41.5956,41.6949,41.3818,40.212325
13/01/2015 14:00,36.48,40.64860153,35.75220871,37.78770828,40.72938919,38.72947693,33.4725,37.8723,39.0246,39.1488,37.37955
13/01/2015 15:00,33.05,37.72460556,34.3521843,35.21134949,40.64546967,36.98340225,35.0743,35.1609,37.1215,37.7008,36.264375
13/01/2015 16:00,34.13,40.31297302,36.04021454,36.17546082,42.74598694,38.81865883,33.681,37.3781,37.7414,39.198,36.999625
13/01/2015 17:00,43.03,45.4028244,41.82168579,42.40154648,49.15560913,44.69541645,41.0818,45.0815,42.8379,45.692,43.6733
13/01/2015 18:00,49.22,52.57786942,48.2191124,48.76199722,55.72942734,51.32210159,46.0016,49.9758,49.7272,50.5386,49.0608
13/01/2015 19:00,46.38,52.36586761,48.38114166,48.19682693,53.10311127,50.51173687,45.2934,49.4233,50.0995,50.2516,48.76695
13/01/2015 20:00,42.44,46.05334091,41.42145538,44.47171021,46.508564,44.61376762,39.7726,44.067,43.9407,44.4229,43.0508
13/01/2015 21:00,33.36,38.77604675,35.69113541,37.52795029,42.06848526,38.51590443,31.2724,39.2266,36.8335,37.9549,36.32185
13/01/2015 22:00,33.97,40.96577454,35.63515472,38.13577652,42.3549118,39.2729044,36.5645,38.1009,38.7031,38.3623,37.9327
13/01/2015 23:00,31.39,38.29875946,34.17703629,35.94390869,40.03823471,37.11448479,38.126,37.8474,36.9927,36.1295,37.2739
14/01/2015 00:00,34.58,28.91312027,27.18286133,27.78059387,29.73749733,28.4035182,27.7349,27.9704,27.9037,27.543,27.788
14/01/2015 01:00,29.67,26.66970253,23.78865433,26.18430901,27.50898361,26.03791237,25.1801,25.3267,25.0733,24.9956,25.143925
14/01/2015 02:00,27.49,23.70078659,20.78229904,23.17461777,25.77942467,23.35928202,22.4666,25.0231,23.1528,22.8147,23.3643
14/01/2015 03:00,21.3,17.7875309,16.47231674,17.39599991,20.9160614,18.14297724,17.9936,19.9934,17.0006,16.5854,17.89325
14/01/2015 04:00,15.59,15.64647007,13.89920425,15.93696499,18.09591675,15.89463902,14.6598,14.7107,14.9057,15.1748,14.86275
14/01/2015 05:00,18.9,23.27447891,19.07990646,21.64612007,22.39284897,21.5983386,22.0587,20.8279,21.302,21.2543,21.360725
14/01/2015 06:00,34.78,32.77434921,31.73342705,32.813797,34.41501617,32.93414736,31.5511,31.37,33.471,33.3347,32.4317
14/01/2015 07:00,48,44.07132721,42.21039581,43.66827393,44.34101868,43.57275391,41.8571,40.4847,45.1202,45.4058,43.21695
14/01/2015 08:00,47.79,47.64022064,44.83413315,46.75495911,47.35932922,46.64716053,45.4665,44.1403,48.4107,48.1748,46.548075
14/01/2015 09:00,48.14,47.92327118,44.28412628,47.18936539,45.97970963,46.34411812,45.1212,44.7591,47.717,47.4245,46.25545
14/01/2015 10:00,45.5,47.14891052,43.03148651,45.43482208,43.72789383,44.83577824,42.6818,42.1385,45.1998,44.7271,43.6868
14/01/2015 11:00,45.03,47.13550949,42.44329834,45.22807693,42.94595718,44.43821049,42.1549,42.6557,44.1133,44.6936,43.404375
14/01/2015 12:00,45.5,46.08820724,41.03601837,42.42909622,42.48364258,43.0092411,42.5406,42.097,42.1246,42.9828,42.43625
14/01/2015 13:00,40.81,43.87181473,40.17524719,40.99026489,40.13240814,41.29243374,38.1625,40.5611,41.2969,41.8007,40.4553
14/01/2015 14:00,42.04,41.00489807,38.06555176,38.02687836,38.20205307,38.82484531,33.4468,36.7841,39.2223,39.1602,37.15335
14/01/2015 15:00,38.94,38.55007172,35.41250992,34.98929977,35.50101089,36.11322308,30.7678,33.776,37.2137,37.1512,34.727175
14/01/2015 16:00,41.15,38.79869843,37.37339783,35.54376602,35.80292511,36.87969685,32.5503,36.3092,37.5607,38.17,36.14755
14/01/2015 17:00,48.93,44.92979431,44.78959656,40.80680847,41.34662628,42.96820641,40.8221,44.6966,43.2513,43.7158,43.12145
14/01/2015 18:00,50.99,53.47743607,51.88300323,48.93306732,46.21226883,50.12644386,45.2346,48.5998,49.953,49.4936,48.32025
14/01/2015 19:00,50.94,50.48459625,50.31187439,49.08109665,46.37828827,49.06396389,45.8627,47.9646,47.9558,47.5229,47.3265
14/01/2015 20:00,44.99,43.47240067,42.25163269,44.15691757,41.84824371,42.93229866,39.4485,43.2869,42.4547,42.3877,41.89445
14/01/2015 21:00,38.62,36.35340881,37.71441269,36.08794785,37.08289337,36.80966568,29.6074,34.0046,35.1439,35.5423,33.57455
14/01/2015 22:00,39.54,38.86763763,37.92126083,37.68614578,35.62034607,37.52384758,37.6824,39.1463,35.4817,35.7897,37.025025
14/01/2015 23:00,38.92,36.6750679,36.50188828,35.69472504,34.83996201,35.9279108,38.1557,38.6164,34.4249,33.4205,36.154375
15/01/2015 00:00,30.44,32.85642624,34.81202698,34.21800613,36.46321106,34.5874176,32.9516,34.6521,33.5011,34.4522,33.88925
15/01/2015 01:00,24.91,29.73569298,32.29792404,30.70002556,30.46454048,30.79954576,29.2912,30.0042,30.0258,31.0265,30.086925
15/01/2015 02:00,22.67,27.12781906,29.65525818,27.49776459,26.84067535,27.7803793,28.0207,29.3758,27.263,27.2958,27.988825
15/01/2015 03:00,16.87,21.98472977,25.11702347,22.27392006,23.4043293,23.19500065,23.0344,24.6026,21.1889,21.4627,22.57215
15/01/2015 04:00,15.43,19.43405342,21.91592598,20.38519859,19.47771072,20.30322218,18.8152,20.0438,19.8522,19.6746,19.59645
15/01/2015 05:00,16.05,25.88347054,26.2764473,25.80787086,24.48196793,25.61243916,24.363,24.5791,25.205,24.7152,24.715575
15/01/2015 06:00,32.33,35.69369888,36.9679985,35.85457611,37.46407318,36.49508667,34.6202,34.7094,35.7433,35.9101,35.24575
15/01/2015 07:00,48.62,46.6102066,46.63542175,45.50325775,48.42655563,46.79386044,44.5475,44.2105,46.611,45.6889,45.264475
15/01/2015 08:00,49.01,49.27079391,48.76620102,47.60149002,52.073246,49.42793274,46.8177,47.0172,49.6672,48.228,47.932525
15/01/2015 09:00,47.58,49.03149414,46.55990601,47.885952,51.25677872,48.68353271,46.5851,46.2897,47.9778,46.4313,46.820975
15/01/2015 10:00,45.94,47.6282692,45.62999725,46.64050293,49.53227234,47.35776043,45.1869,45.7645,43.8421,43.5848,44.594575
15/01/2015 11:00,46.54,47.81327438,45.0576973,45.33872223,49.94630051,47.0389986,44.8861,45.4046,43.2137,43.2035,44.176975
15/01/2015 12:00,45.46,45.95278931,43.6782608,43.98287582,46.48894882,45.02571869,43.6828,46.0914,42.1564,42.0144,43.48625
15/01/2015 13:00,42.94,43.49050522,42.26229858,42.20933914,43.09861374,42.76518917,40.9809,42.7425,40.8535,40.6586,41.308875
15/01/2015 14:00,38.18,40.26985931,39.95512772,39.45523834,40.70014954,40.09509373,37.1344,39.7908,38.9209,37.7603,38.4016
15/01/2015 15:00,35.54,38.32466888,38.52853775,36.99730682,38.37932205,38.05745888,34.3429,36.2559,37.1737,37.0382,36.202675
15/01/2015 16:00,35.68,39.32574844,40.68584442,38.84693527,38.95199585,39.452631,36.305,38.6341,36.8347,38.1926,37.4916
15/01/2015 17:00,41.66,46.64107895,46.36920929,45.43459702,46.79373169,46.30965424,43.1341,44.6375,44.3673,45.0989,44.30945
15/01/2015 18:00,50.45,53.1114006,52.54886627,52.06096268,54.19557571,52.97920132,45.666,48.152,49.9426,49.7871,48.386925
15/01/2015 19:00,49.47,49.6211319,50.65250015,51.0045433,51.39822006,50.66909885,46.3006,45.9616,48.5932,48.8651,47.430125
15/01/2015 20:00,42.98,43.66693497,42.23346329,43.81893158,42.36314392,43.02061844,39.9979,44.4805,42.9662,43.4556,42.72505
15/01/2015 21:00,35.42,37.03781509,36.56151962,37.10263443,38.29977036,37.25043488,32.1587,36.7315,34.0082,35.0799,34.494575
15/01/2015 22:00,35.49,39.92691803,36.40792465,38.70827866,37.93218994,38.24382782,38.9399,34.8793,35.841,36.8129,36.618275
15/01/2015 23:00,34.75,38.28396988,35.67434311,38.20721436,38.2395668,37.60127354,35.2629,35.7497,36.2415,36.2123,35.8666
16/01/2015 00:00,35.95,28.7740097,26.14934921,27.00043488,24.00194359,26.48143435,30.7468,31.2176,29.4937,30.3676,30.456425
16/01/2015 01:00,30.86,24.68603134,21.62955475,23.94761658,19.33173943,22.39873552,27.4513,25.3752,25.7526,26.5892,26.292075
16/01/2015 02:00,29.47,22.59597015,17.04430199,20.19507027,15.07760525,18.72823691,22.7179,23.2377,22.2888,22.7629,22.751825
16/01/2015 03:00,24.74,17.31599426,11.09838104,14.93209457,11.58801174,13.73362041,14.8608,18.9186,16.6108,17.5688,16.98975
16/01/2015 04:00,22.95,16.28390884,8.265014648,12.9986515,10.11271286,11.91507196,16.4686,17.2213,15.5355,16.6927,16.479525
16/01/2015 05:00,29.58,22.75048828,13.5651989,18.98335648,14.12654495,17.35639715,21.6567,23.5548,21.8893,22.1948,22.3239
16/01/2015 06:00,39.73,31.87144852,27.99405479,30.1560688,28.22445869,29.5615077,31.9647,30.3096,32.3399,33.4295,32.010925
16/01/2015 07:00,49.49,42.53619003,42.79153824,41.2964592,43.71392441,42.58452797,42.9157,41.2143,43.4171,44.8235,43.09265
16/01/2015 08:00,50.71,45.89225388,46.3520813,44.50643158,46.76532364,45.8790226,42.3772,42.7194,46.9876,48.3249,45.102275
16/01/2015 09:00,48.98,46.76450348,43.80828476,44.83457565,45.38536072,45.19818115,43.9205,42.9181,47.6361,47.7418,45.554125
16/01/2015 10:00,50.54,46.53943253,41.91535187,44.86353302,41.81085587,43.78229332,43.0886,42.0577,46.6123,47.0947,44.713325
16/01/2015 11:00,49.76,46.56983948,40.8190155,44.98732376,45.08428955,44.36511707,42.364,41.6094,45.2713,46.3424,43.896775
16/01/2015 12:00,48.43,45.34126663,41.38015747,44.68689728,45.92781448,44.33403397,42.0825,42.0838,45.1324,45.7901,43.7722
16/01/2015 13:00,46.17,42.30453491,41.55947495,42.83257675,44.18367386,42.72006512,39.4671,39.0404,41.9931,41.7224,40.55575
16/01/2015 14:00,44.99,39.71321106,40.0340538,40.35720062,42.16215134,40.56665421,36.7943,36.2054,39.8751,40.1205,38.248825
16/01/2015 15:00,44.05,38.6280632,38.74206161,37.53326035,39.48219681,38.59639549,32.615,36.2763,36.8426,37.5967,35.83265
16/01/2015 16:00,47.1,37.6641922,40.47378159,37.89271545,39.72962952,38.94007969,34.5683,33.8816,38.2242,39.5673,36.56035
16/01/2015 17:00,52.49,44.50978088,47.12693787,45.09722519,48.86485672,46.39970016,41.005,40.6277,45.3976,48.1944,43.806175
16/01/2015 18:00,53.54,52.0575943,52.90291214,52.93506622,52.78020477,52.66894436,45.402,45.5692,50.0243,52.2612,48.314175
16/01/2015 19:00,48.02,50.65347672,48.64666748,51.92039108,49.94544983,50.29149628,44.6494,45.3107,47.7221,49.3333,46.753875
16/01/2015 20:00,41.51,44.46173096,39.69950867,45.04023743,42.27679062,42.86956692,39.5122,43.0534,43.0176,43.7198,42.32575
16/01/2015 21:00,37.92,35.43925095,34.95302582,37.45979691,37.29919052,36.28781605,33.9639,35.8453,35.0648,37.6245,35.624625
16/01/2015 22:00,40.64,38.74623108,36.82393265,40.26231766,37.533535,38.3415041,39.1664,37.2678,36.3501,38.6158,37.850025
16/01/2015 23:00,43.18,37.9545517,36.19311905,37.9384079,36.71525192,37.20033264,38.979,36.1377,35.4314,37.0121,36.89005
17/01/2015 00:00,36.54,38.67118073,36.40506363,38.62689209,37.24735641,37.73762321,40.062,39.2199,38.5654,38.8617,39.17725
17/01/2015 01:00,33.17,34.09542847,33.29760742,35.12982559,34.18871689,34.17789459,36.3061,34.3739,34.2027,34.1519,34.75865
17/01/2015 02:00,32.26,31.11114693,30.7054615,31.8613987,31.04483223,31.18070984,32.2583,32.5541,31.1919,32.1607,32.04125
17/01/2015 03:00,27.92,26.79762077,27.67201424,27.0458374,27.96632767,27.37045002,26.9266,27.2306,28.1026,27.8797,27.534875
17/01/2015 04:00,27.05,24.96167755,25.03985023,24.22369576,26.67990685,25.2262826,24.5799,24.1828,25.9541,25.5545,25.067825
17/01/2015 05:00,27.24,27.89157677,24.93451691,26.63087463,28.865839,27.08070183,26.9058,26.0407,27.0241,26.8977,26.717075
17/01/2015 06:00,27.41,31.96271324,29.11027336,31.56726265,32.94034958,31.39514971,30.0306,30.0579,29.647,29.797,29.883125
17/01/2015 07:00,33.17,37.70990753,33.18270874,36.77475357,35.79346466,35.86520863,33.8505,33.7209,34.2466,34.0788,33.9742
17/01/2015 08:00,41.99,39.57674408,37.88578796,39.67073059,39.70415497,39.2093544,33.4678,34.3737,35.7846,36.5824,35.052125
17/01/2015 09:00,47.44,42.46338654,39.96009064,42.05814362,43.56656647,42.01204681,39.3383,38.6226,38.6838,39.9528,39.149375
17/01/2015 10:00,46.57,43.47050476,40.57201767,42.86577988,44.32538223,42.80842113,43.0427,43.9234,40.9896,42.3385,42.57355
17/01/2015 11:00,43.39,44.16921234,42.85080338,44.37453461,45.92386246,44.3296032,44.283,43.9913,42.9841,43.604,43.7156
17/01/2015 12:00,43,45.24036026,42.57620239,44.24148941,46.52012634,44.6445446,44.1962,44.9896,43.1671,44.2216,44.143625
17/01/2015 13:00,38.08,41.801548,39.5021019,41.44908524,44.65334702,41.85152054,40.8559,41.5591,42.2101,42.3463,41.74285
17/01/2015 14:00,34.5,38.66096115,36.94072723,38.50419235,40.67300034,38.69472027,36.5394,38.5156,39.0287,40.1242,38.551975
17/01/2015 15:00,31.27,36.65995789,35.20664215,36.00863266,38.15984344,36.50876904,32.8915,34.1929,35.9148,36.3752,34.8436
17/01/2015 16:00,33.84,37.9132309,35.95061493,37.15707016,41.16432571,38.04631042,36.4685,38.2025,37.1076,37.6807,37.364825
17/01/2015 17:00,42.44,45.41944122,43.14471817,44.78575516,47.93017197,45.32002163,43.4573,44.8828,43.1828,44.9657,44.12215
17/01/2015 18:00,45.84,51.05249786,49.9541626,51.31114578,53.70152664,51.50483322,46.9169,45.514,50.3857,51.0122,48.4572
17/01/2015 19:00,46.43,50.33082962,49.29529572,50.01062775,53.51142883,50.78704548,47.677,47.0597,50.2527,49.7885,48.694475
17/01/2015 20:00,39.96,44.95627975,42.87852859,44.746521,47.12675095,44.92702007,44.6653,44.3047,43.2545,43.1585,43.84575
17/01/2015 21:00,32.6,39.9942131,40.45474243,39.51045609,42.93343735,40.72321224,38.4398,39.2843,37.1276,36.0798,37.732875
17/01/2015 22:00,37.78,42.637043,43.68505096,42.62604904,46.75592422,43.92601681,41.5158,40.9391,42.2023,42.1065,41.690925
17/01/2015 23:00,37.78,41.335289,42.75816727,41.05908585,47.40187073,43.13860321,42.2858,40.8225,41.3891,41.6758,41.5433
18/01/2015 00:00,36.24,36.27225494,35.65061951,36.85080719,36.37773514,36.28785419,37.2237,34.9974,33.6356,35.0604,35.229275
18/01/2015 01:00,33.8,32.91438675,33.35466003,34.12162781,35.9683075,34.08974552,32.0481,32.3525,31.456,32.4984,32.08875
18/01/2015 02:00,28.75,30.01935768,30.95431709,31.92851067,31.52085304,31.10575962,30.6817,30.7379,29.0474,30.2408,30.17695
18/01/2015 03:00,27.57,25.94118118,27.94272041,27.73024178,27.68293762,27.32427025,26.1839,24.6277,25.7987,25.7288,25.584775
18/01/2015 04:00,24.34,23.31653404,26.33539009,25.25976181,25.11010361,25.00544739,21.7988,21.1401,22.2633,22.1308,21.83325
18/01/2015 05:00,25.68,25.35423088,26.23732376,27.05507278,26.14118195,26.19695234,23.2675,22.3662,23.0961,23.3334,23.0158
18/01/2015 06:00,28.79,26.02735329,28.20277786,28.17703629,27.29423904,27.42535162,25.2287,24.8443,25.9987,27.1791,25.8127
18/01/2015 07:00,31.41,28.76618385,30.12687683,32.27476883,28.01766014,29.79637241,31.5092,29.9333,30.255,31.6915,30.84725
18/01/2015 08:00,33,29.64070892,32.81352234,34.6428833,30.0909996,31.79702854,33.7399,33.5326,31.0996,32.1258,32.624475
18/01/2015 09:00,37.23,33.28334808,37.55602646,37.38910294,35.41057587,35.90976334,36.5423,37.9599,33.9246,35.4049,35.957925
18/01/2015 10:00,39.07,34.59019089,39.11849976,37.95283508,38.48591614,37.53686047,36.2683,38.2623,36.3374,37.2668,37.0337
18/01/2015 11:00,42.44,36.44642258,39.07284164,38.19920349,40.90838242,38.65671253,38.7178,39.8856,37.0313,39.2058,38.710125
18/01/2015 12:00,43.33,37.74111938,39.53246689,39.4466095,42.19614792,39.72908592,42.7303,41.027,39.661,41.0813,41.1249
18/01/2015 13:00,38.25,33.84388733,36.96105576,35.82250977,38.74295807,36.34260273,37.0849,38.6423,36.1895,37.7647,37.42035
18/01/2015 14:00,33.88,31.07737923,32.6544075,32.10288239,34.48518753,32.57996416,30.4755,32.7433,31.4566,34.0137,32.172275
18/01/2015 15:00,29.91,28.3957386,30.86080551,29.76184273,31.02639198,30.01119471,25.5427,31.125,29.3766,30.9751,29.25485
18/01/2015 16:00,30.44,29.03289986,31.40173721,31.2195797,32.57569885,31.0574789,26.2061,34.1507,31.2731,33.8245,31.3636
18/01/2015 17:00,38.42,37.21921158,38.70017624,38.08650589,40.55842209,38.64107895,36.1929,38.5358,36.9774,39.3002,37.751575
18/01/2015 18:00,48.95,46.22591782,47.16249466,47.6456604,48.85483932,47.47222805,46.2911,47.5006,43.9898,46.5631,46.08615
18/01/2015 19:00,51.02,46.70550537,49.35663986,49.59996414,51.04407883,49.17654705,48.3251,47.2378,47.7229,49.8695,48.288825
18/01/2015 20:00,50.62,43.60443497,44.49591064,44.87945938,46.50979233,44.87239933,45.0501,43.2754,45.9606,47.0432,45.332325
18/01/2015 21:00,42.44,39.21123505,41.07587433,38.52000046,42.46083832,40.31698704,38.5863,37.3154,39.2337,40.5141,38.912375
18/01/2015 22:00,44.94,41.77560425,42.39970016,40.9242897,44.66008377,42.43991947,42.0518,40.883,43.2106,43.8565,42.500475
18/01/2015 23:00,42.51,38.54232025,41.95399475,38.64205551,44.83962631,40.99449921,42.5965,40.1155,40.7052,40.7464,41.0409
19/01/2015 00:00,38.24,37.83290863,39.01894379,36.87942505,39.02275467,38.18850803,39.6919,40.1212,36.4431,36.7847,38.260225
19/01/2015 01:00,34.9,35.02159882,37.18361282,33.50118637,36.81315994,35.62988949,36.3101,34.8337,32.3044,33.2506,34.1747
19/01/2015 02:00,33.04,32.37274933,33.40351486,31.96320724,34.6740036,33.10336876,33.8152,31.2962,30.1037,30.6947,31.47745
19/01/2015 03:00,29.53,27.92325974,29.69718933,28.15522003,31.5337925,29.3273654,29.0125,27.6691,25.8259,25.7098,27.054325
19/01/2015 04:00,28.07,27.42276955,29.60242271,26.68819427,32.01618195,28.93239212,26.4555,26.4773,25.215,24.2642,25.603
19/01/2015 05:00,31.17,33.57455826,35.99318695,32.10436249,36.60589981,34.56950188,33.1718,30.2779,30.0024,29.3621,30.70355
19/01/2015 06:00,42.87,44.45429611,47.43372726,43.63075256,45.94211578,45.36522293,42.1494,40.3082,42.7863,41.6408,41.721175
19/01/2015 07:00,52.07,56.25067139,56.55802917,55.30093765,57.33246231,56.36052513,54.6659,50.503,54.8634,53.2232,53.313875
19/01/2015 08:00,56.49,58.02303696,59.81521988,56.28553009,58.75181961,58.21890163,53.5563,52.6429,56.7668,56.0914,54.76435
19/01/2015 09:00,52.38,57.00253677,57.69333649,54.16389465,57.63622665,56.62399864,55.2697,51.7662,55.0697,54.7337,54.209825
19/01/2015 10:00,52.34,55.43839264,56.79992676,53.79798126,57.98953629,56.00645924,52.443,50.6603,54.4087,53.9423,52.863575
19/01/2015 11:00,50.68,55.21739197,55.99942398,53.0545311,58.31847763,55.64745617,53.8881,52.0232,54.0784,53.4913,53.37025
19/01/2015 12:00,49.31,53.81422806,55.14558411,52.13818359,58.1462059,54.81105042,52.4575,53.8035,54.6218,53.3351,53.554475
19/01/2015 13:00,48.84,52.36943817,54.28120041,50.56542206,56.30361176,53.3799181,50.8501,49.3015,52.7148,51.7951,51.165375
19/01/2015 14:00,47.72,49.85427856,51.99898148,48.75815964,54.61854553,51.3074913,48.4824,48.7145,49.7984,48.6545,48.91245
19/01/2015 15:00,47.43,48.25688553,50.0366478,46.98898315,52.19205856,49.36864376,47.0071,46.4034,47.181,45.5985,46.5475
19/01/2015 16:00,48.19,48.55226135,50.98068619,47.41349411,52.02045822,49.74172497,49.416,48.6256,47.4505,46.5562,48.012075
19/01/2015 17:00,52.16,56.21321106,58.09128571,55.116436,59.21266174,57.15839863,58.622,62.9797,53.2626,52.7381,56.9006
19/01/2015 18:00,64.7,65.52784729,63.32350159,63.02073288,64.65135193,64.13085842,60.6205,59.324,62.1525,61.5316,60.90715
19/01/2015 19:00,54.91,61.54463196,60.79430389,57.77883148,62.13373566,60.56287575,55.7818,55.5729,61.4445,60.1178,58.22925
19/01/2015 20:00,51.04,54.10947418,51.83350754,52.00362015,54.63012695,53.14418221,51.8023,51.056,52.574,52.3047,51.93425
19/01/2015 21:00,44.36,48.00740433,47.84638214,46.91749573,48.65427017,47.85638809,47.4252,45.9228,45.1465,44.4605,45.73875
19/01/2015 22:00,49.5,48.97672653,48.51756287,47.76967621,48.78868103,48.51316166,49.7953,48.3301,46.3663,45.4392,47.482725
19/01/2015 23:00,49.86,46.84724808,46.42312622,45.79832458,48.26235962,46.83276463,48.0339,47.2243,45.7953,44.3286,46.345525
20/01/2015 00:00,43.02,44.72307205,43.57004547,46.17525101,42.64875793,44.27928162,47.5571,42.9024,42.0472,42.4547,43.74035
20/01/2015 01:00,41.33,42.48149109,41.4431839,44.1629982,41.18754196,42.31880379,42.4872,40.852,38.4305,38.8271,40.1492
20/01/2015 02:00,42.02,39.51799774,39.49139023,42.12098694,38.3886528,39.87975693,40.2411,39.9909,35.9085,35.6312,37.942925
20/01/2015 03:00,36.28,35.04669952,36.29896164,38.54616165,33.81419754,35.92650509,36.0266,35.4392,31.2714,31.6006,33.58445
20/01/2015 04:00,33.41,34.1265564,35.02370071,38.23271561,31.26793289,34.6627264,34.6822,34.0707,30.8352,30.9893,32.64435
20/01/2015 05:00,38.71,37.82894135,38.02243423,39.76829529,34.94208908,37.64043999,39.5147,36.3269,34.9749,34.2918,36.277075
20/01/2015 06:00,44.67,46.17342758,45.23540115,47.69495392,45.40670776,46.1276226,49.3405,43.7345,43.3029,43.0738,44.862925
20/01/2015 07:00,53.39,55.07303619,53.9921875,57.7646904,56.07045746,55.72509289,58.358,53.4299,53.9072,54.4493,55.0361
20/01/2015 08:00,58.88,57.61284637,56.79590607,60.5882988,59.67722321,58.66856861,58.8756,53.3761,57.5075,57.562,56.8303
20/01/2015 09:00,58.8,57.39921188,56.81754684,60.18866348,58.01705551,58.10561943,58.5161,54.8797,57.366,57.6675,57.107325
20/01/2015 10:00,57.34,56.15764999,56.34812927,58.5231514,57.00521851,57.00853729,60.0638,54.4544,56.4436,56.9099,56.967925
20/01/2015 11:00,57.46,55.73472595,55.15992737,58.80790329,57.20701981,56.7273941,58.0115,54.9588,55.7943,56.7094,56.3685
20/01/2015 12:00,53.53,54.00232697,53.45875168,55.76105881,56.50448608,54.93165588,55.5445,53.7781,53.854,54.3699,54.386625
20/01/2015 13:00,52.93,52.18575668,51.84545898,54.35245132,52.45314407,52.70920277,53.0503,52.2074,52.077,52.5587,52.47335
